acct_id,email_grp,sales,net_profit,sends,opens,unsubscribed
"138,670,522",Grp1,0.00,0.000000,40,0,0
"138,670,523",Grp1,0.00,0.000000,14,4,1
"138,670,565",Grp1,36.91,11.328354,66,20,0
"138,670,584",Grp1,0.00,0.000000,42,1,0
"138,670,633",Grp1,0.00,0.000000,2,2,1
"138,670,638",Grp1,0.00,0.000000,41,1,0
"138,670,642",Grp1,0.00,0.000000,42,3,0
"138,670,701",Grp1,0.00,0.000000,43,1,0
"138,670,737",Grp1,0.00,0.000000,17,13,1
"138,670,739",Grp1,0.00,0.000000,48,4,0
"138,670,740",Grp1,49.94,-0.569000,0,0,0
"138,670,748",Grp1,0.00,0.000000,41,1,0
"138,670,766",Grp1,0.00,0.000000,42,1,0
"138,670,771",Grp1,0.00,0.000000,43,7,0
"138,670,773",Grp1,0.00,0.000000,41,56,0
"138,670,774",Grp1,0.00,0.000000,37,0,0
"138,670,866",Grp1,0.00,0.000000,41,3,0
"138,670,873",Grp1,0.00,0.000000,42,1,0
"138,670,878",Grp1,0.00,0.000000,24,0,0
"138,670,887",Grp1,0.00,0.000000,44,2,0
"138,670,917",Grp1,0.00,0.000000,40,1,0
"138,670,923",Grp1,0.00,0.000000,1,0,0
"138,670,941",Grp1,0.00,0.000000,23,0,0
"138,670,972",Grp1,0.00,0.000000,24,0,0
"138,671,022",Grp1,0.00,0.000000,42,4,1
"138,671,044",Grp1,0.00,0.000000,24,0,0
"138,671,050",Grp1,0.00,0.000000,44,4,0
"138,671,066",Grp1,0.00,0.000000,41,1,0
"138,671,079",Grp1,0.00,0.000000,35,0,0
"138,671,140",Grp1,0.00,0.000000,38,0,0
"138,671,177",Grp1,0.00,0.000000,1,0,0
"138,671,248",Grp1,0.00,0.000000,24,0,0
"138,671,430",Grp1,0.00,0.000000,17,5,1
"138,671,446",Grp1,0.00,0.000000,23,0,0
"138,671,448",Grp1,0.00,0.000000,24,0,0
"138,671,480",Grp1,0.00,0.000000,1,0,0
"138,671,589",Grp1,0.00,0.000000,42,1,0
"138,671,610",Grp1,0.00,0.000000,44,4,0
"138,671,611",Grp1,0.00,0.000000,42,25,0
"138,671,614",Grp1,0.00,0.000000,24,0,0
"138,671,618",Grp1,0.00,0.000000,23,0,0
"138,671,622",Grp1,0.00,0.000000,43,2,0
"138,671,664",Grp1,0.00,0.000000,1,0,0
"138,671,683",Grp1,0.00,0.000000,42,9,0
"138,671,685",Grp1,0.00,0.000000,23,0,0
"138,671,726",Grp1,0.00,0.000000,43,25,0
"138,671,732",Grp1,0.00,0.000000,12,3,1
"138,671,736",Grp1,0.00,0.000000,43,3,0
"138,671,779",Grp1,0.00,0.000000,41,4,0
"138,671,832",Grp1,0.00,0.000000,24,0,0
"138,671,848",Grp1,0.00,0.000000,16,11,1
"138,671,867",Grp1,0.00,0.000000,41,2,0
"138,671,901",Grp1,0.00,0.000000,23,0,0
"138,672,034",Grp1,0.00,0.000000,1,0,0
"138,672,037",Grp1,0.00,0.000000,37,2,0
"138,672,046",Grp1,0.00,0.000000,44,3,0
"138,672,051",Grp1,0.00,0.000000,44,47,0
"138,672,099",Grp1,0.00,0.000000,1,0,0
"138,672,133",Grp1,0.00,0.000000,43,34,0
"138,672,184",Grp1,0.00,0.000000,45,51,0
"138,672,199",Grp1,0.00,0.000000,32,0,1
"138,672,285",Grp1,0.00,0.000000,30,2,0
"138,672,301",Grp1,0.00,0.000000,39,1,0
"138,672,332",Grp1,0.00,0.000000,23,0,0
"138,672,374",Grp1,0.00,0.000000,3,3,1
"138,672,401",Grp1,0.00,0.000000,1,0,0
"138,672,449",Grp1,0.00,0.000000,1,0,0
"138,672,454",Grp1,0.00,0.000000,40,2,0
"138,672,476",Grp1,0.00,0.000000,6,2,1
"138,672,603",Grp1,0.00,0.000000,44,4,0
"138,672,611",Grp1,0.00,0.000000,42,2,0
"138,672,613",Grp1,0.00,0.000000,24,0,0
"138,672,627",Grp1,0.00,0.000000,38,3,0
"138,672,628",Grp1,0.00,0.000000,43,20,0
"138,672,650",Grp1,0.00,0.000000,43,16,0
"138,672,680",Grp1,0.00,0.000000,15,5,1
"138,672,705",Grp1,0.00,0.000000,52,56,0
"138,672,715",Grp1,0.00,0.000000,24,0,0
"138,672,729",Grp1,0.00,0.000000,24,0,0
"138,672,764",Grp1,0.00,0.000000,31,7,1
"138,672,828",Grp1,0.00,0.000000,24,0,0
"138,672,829",Grp1,0.00,0.000000,42,13,0
"138,672,830",Grp1,0.00,0.000000,42,5,0
"138,672,871",Grp1,0.00,0.000000,24,0,0
"138,672,877",Grp1,0.00,0.000000,1,0,0
"138,672,897",Grp1,0.00,0.000000,36,0,1
"138,672,930",Grp1,0.00,0.000000,38,0,0
"138,672,978",Grp1,0.00,0.000000,42,4,0
"138,672,993",Grp1,0.00,0.000000,0,0,0
"138,673,006",Grp1,0.00,0.000000,24,0,0
"138,673,188",Grp1,0.00,0.000000,23,0,0
"138,673,194",Grp1,0.00,0.000000,45,7,0
"138,673,197",Grp1,0.00,0.000000,46,7,0
"138,673,235",Grp1,0.00,0.000000,44,11,0
"138,673,306",Grp1,0.00,0.000000,24,0,0
"138,673,351",Grp1,0.00,0.000000,40,0,0
"138,673,361",Grp1,0.00,0.000000,0,0,0
"138,673,368",Grp1,0.00,0.000000,43,45,0
"138,673,371",Grp1,0.00,0.000000,47,6,0
"138,673,422",Grp1,0.00,0.000000,45,6,0
"138,673,428",Grp1,0.00,0.000000,41,1,0
"138,673,439",Grp1,0.00,0.000000,43,17,0
"138,673,443",Grp1,188.99,0.447952,57,11,0
"138,673,449",Grp1,0.00,0.000000,5,6,1
"138,673,462",Grp1,0.00,0.000000,1,0,0
"138,673,467",Grp1,0.00,0.000000,44,11,0
"138,673,468",Grp1,0.00,0.000000,44,46,0
"138,673,471",Grp1,0.00,0.000000,40,0,0
"138,673,476",Grp1,0.00,0.000000,24,0,0
"138,673,525",Grp1,0.00,0.000000,38,0,0
"138,673,531",Grp1,0.00,0.000000,1,0,0
"138,673,534",Grp1,0.00,0.000000,41,0,0
"138,673,622",Grp1,0.00,0.000000,39,3,0
"138,673,664",Grp1,0.00,0.000000,43,1,0
"138,673,718",Grp1,0.00,0.000000,43,3,0
"138,673,720",Grp1,0.00,0.000000,24,0,0
"138,673,746",Grp1,0.00,0.000000,43,2,0
"138,673,777",Grp1,0.00,0.000000,41,5,0
"138,673,861",Grp1,0.00,0.000000,44,45,0
"138,673,918",Grp1,0.00,0.000000,29,12,1
"138,673,919",Grp1,0.00,0.000000,23,0,0
"138,673,928",Grp1,0.00,0.000000,44,6,0
"138,673,953",Grp1,0.00,0.000000,44,10,0
"138,673,966",Grp1,0.00,0.000000,24,0,0
"138,673,976",Grp1,0.00,0.000000,39,1,0
"138,673,983",Grp1,579.99,78.499592,52,23,0
"138,674,001",Grp1,0.00,0.000000,43,21,0
"138,674,038",Grp1,0.00,0.000000,39,0,0
"138,674,081",Grp1,0.00,0.000000,23,0,0
"138,674,085",Grp1,0.00,0.000000,24,4,1
"138,674,097",Grp1,0.00,0.000000,44,33,0
"138,674,104",Grp1,0.00,0.000000,30,13,0
"138,674,123",Grp1,0.00,0.000000,1,0,0
"138,674,150",Grp1,0.00,0.000000,35,0,0
"138,674,152",Grp1,0.00,0.000000,38,0,0
"138,674,260",Grp1,0.00,0.000000,44,15,0
"138,674,264",Grp1,0.00,0.000000,44,6,0
"138,674,339",Grp1,0.00,0.000000,18,1,1
"138,674,353",Grp1,0.00,0.000000,24,0,0
"138,674,429",Grp1,0.00,0.000000,36,0,0
"138,674,437",Grp1,0.00,0.000000,53,29,0
"138,674,466",Grp1,0.00,0.000000,8,4,1
"138,674,485",Grp1,0.00,0.000000,24,0,0
"138,674,501",Grp1,0.00,0.000000,20,1,1
"138,674,508",Grp1,0.00,0.000000,42,5,0
"138,674,515",Grp1,0.00,0.000000,42,13,0
"138,674,587",Grp1,0.00,0.000000,45,42,0
"138,674,596",Grp1,0.00,0.000000,33,3,1
"138,674,645",Grp1,0.00,0.000000,44,14,0
"138,674,650",Grp1,0.00,0.000000,40,0,0
"138,674,699",Grp1,0.00,0.000000,43,31,0
"138,674,751",Grp1,0.00,0.000000,41,3,0
"138,674,816",Grp1,0.00,0.000000,24,62,1
"138,674,892",Grp1,0.00,0.000000,40,0,0
"138,674,894",Grp1,0.00,0.000000,23,0,0
"138,674,895",Grp1,0.00,0.000000,24,0,0
"138,674,951",Grp1,0.00,0.000000,37,0,0
"138,674,965",Grp1,0.00,0.000000,24,0,0
"138,674,977",Grp1,0.00,0.000000,1,0,0
"138,674,992",Grp1,0.00,0.000000,40,0,0
"138,675,104",Grp1,0.00,0.000000,36,0,0
"138,675,138",Grp1,0.00,0.000000,22,1,1
"138,675,176",Grp1,0.00,0.000000,43,4,0
"138,675,191",Grp1,0.00,0.000000,44,14,0
"138,675,200",Grp1,0.00,0.000000,14,0,1
"138,675,241",Grp1,0.00,0.000000,33,9,1
"138,675,308",Grp1,0.00,0.000000,1,0,0
"138,675,383",Grp1,0.00,0.000000,12,2,1
"138,675,402",Grp1,0.00,0.000000,42,2,0
"138,675,524",Grp1,0.00,0.000000,40,1,0
"138,675,593",Grp1,0.00,0.000000,42,2,0
"138,675,596",Grp1,0.00,0.000000,23,0,0
"138,675,620",Grp1,0.00,0.000000,40,0,0
"138,675,640",Grp1,0.00,0.000000,8,6,1
"138,675,675",Grp1,0.00,0.000000,38,3,1
"138,675,777",Grp1,0.00,0.000000,43,2,0
"138,675,829",Grp1,0.00,0.000000,24,0,0
"138,675,839",Grp1,0.00,0.000000,41,18,0
"138,675,844",Grp1,0.00,0.000000,24,0,0
"138,675,919",Grp1,0.00,0.000000,46,0,0
"138,675,951",Grp1,0.00,0.000000,40,0,0
"138,676,019",Grp1,0.00,0.000000,38,0,0
"138,676,052",Grp1,0.00,0.000000,42,2,0
"138,676,062",Grp1,0.00,0.000000,54,13,0
"138,676,088",Grp1,0.00,0.000000,42,5,1
"138,676,193",Grp1,0.00,0.000000,42,10,0
"138,676,253",Grp1,0.00,0.000000,42,6,0
"138,676,324",Grp1,0.00,0.000000,42,1,0
"138,676,339",Grp1,0.00,0.000000,1,0,0
"138,676,341",Grp1,0.00,0.000000,54,0,0
"138,676,355",Grp1,0.00,0.000000,32,1,1
"138,676,373",Grp1,0.00,0.000000,44,8,0
"138,676,489",Grp1,0.00,0.000000,41,7,0
"138,676,502",Grp1,0.00,0.000000,38,0,0
"138,676,517",Grp1,0.00,0.000000,42,1,0
"138,676,533",Grp1,0.00,0.000000,43,10,0
"138,676,572",Grp1,0.00,0.000000,10,1,1
"138,676,580",Grp1,0.00,0.000000,43,7,0
"138,676,592",Grp1,0.00,0.000000,50,7,0
"138,676,656",Grp1,0.00,0.000000,25,7,1
"138,676,676",Grp1,0.00,0.000000,24,0,0
"138,676,696",Grp1,0.00,0.000000,24,0,0
"138,676,699",Grp1,0.00,0.000000,31,6,1
"138,676,794",Grp1,0.00,0.000000,43,1,0
"138,676,869",Grp1,0.00,0.000000,41,2,0
"138,676,880",Grp1,0.00,0.000000,43,10,0
"138,676,963",Grp1,0.00,0.000000,24,0,0
"138,676,983",Grp1,0.00,0.000000,43,6,0
"138,677,013",Grp1,0.00,0.000000,1,0,0
"138,677,036",Grp1,0.00,0.000000,24,0,0
"138,677,037",Grp1,0.00,0.000000,25,27,1
"138,677,069",Grp1,0.00,0.000000,24,0,0
"138,677,132",Grp1,0.00,0.000000,23,0,0
"138,677,149",Grp1,0.00,0.000000,27,0,0
"138,677,207",Grp1,0.00,0.000000,42,2,0
"138,677,261",Grp1,0.00,0.000000,43,5,0
"138,677,277",Grp1,0.00,0.000000,24,0,0
"138,677,345",Grp1,0.00,0.000000,37,58,1
"138,677,408",Grp1,0.00,0.000000,31,2,1
"138,677,473",Grp1,0.00,0.000000,38,4,0
"138,677,532",Grp1,0.00,0.000000,42,2,0
"138,677,557",Grp1,0.00,0.000000,40,1,0
"138,677,591",Grp1,0.00,0.000000,24,0,0
"138,677,611",Grp1,0.00,0.000000,41,1,0
"138,677,630",Grp1,0.00,0.000000,19,6,1
"138,677,671",Grp1,0.00,0.000000,52,2,0
"138,677,704",Grp1,0.00,0.000000,24,0,0
"138,677,738",Grp1,0.00,0.000000,1,0,0
"138,677,766",Grp1,0.00,0.000000,41,3,0
"138,677,784",Grp1,0.00,0.000000,24,0,0
"138,677,848",Grp1,0.00,0.000000,40,3,0
"138,677,902",Grp1,0.00,0.000000,23,0,0
"138,677,976",Grp1,0.00,0.000000,24,0,0
"138,678,039",Grp1,0.00,0.000000,42,3,0
"138,678,130",Grp1,0.00,0.000000,36,2,1
"138,678,140",Grp1,0.00,0.000000,24,0,0
"138,678,142",Grp1,0.00,0.000000,39,0,0
"138,678,175",Grp1,0.00,0.000000,36,6,1
"138,678,182",Grp1,0.00,0.000000,37,1,0
"138,678,203",Grp1,0.00,0.000000,44,78,0
"138,678,217",Grp1,0.00,0.000000,48,31,0
"138,678,324",Grp1,0.00,0.000000,40,0,0
"138,678,348",Grp1,0.00,0.000000,36,0,0
"138,678,456",Grp1,0.00,0.000000,44,42,0
"138,678,460",Grp1,0.00,0.000000,43,18,0
"138,678,492",Grp1,0.00,0.000000,23,0,0
"138,678,638",Grp1,0.00,0.000000,40,2,0
"138,678,675",Grp1,0.00,0.000000,23,0,0
"138,678,790",Grp1,0.00,0.000000,24,0,0
"138,678,905",Grp1,0.00,0.000000,1,0,0
"138,678,964",Grp1,0.00,0.000000,40,0,0
"138,679,008",Grp1,0.00,0.000000,39,1,0
"138,679,029",Grp1,0.00,0.000000,34,17,1
"138,679,031",Grp1,0.00,0.000000,39,1,0
"138,679,095",Grp1,0.00,0.000000,8,11,1
"138,679,134",Grp1,0.00,0.000000,39,0,0
"138,679,195",Grp1,0.00,0.000000,42,15,0
"138,679,256",Grp1,0.00,0.000000,22,0,0
"138,679,257",Grp1,0.00,0.000000,21,0,0
"138,679,259",Grp1,0.00,0.000000,39,2,0
"138,679,274",Grp1,0.00,0.000000,22,0,0
"138,679,298",Grp1,0.00,0.000000,49,3,0
"138,679,336",Grp1,0.00,0.000000,36,9,1
"138,679,351",Grp1,0.00,0.000000,22,0,0
"138,679,357",Grp1,0.00,0.000000,39,0,0
"138,679,437",Grp1,0.00,0.000000,39,0,0
"138,679,519",Grp1,0.00,0.000000,11,8,1
"138,679,566",Grp1,0.00,0.000000,22,0,0
"138,679,582",Grp1,0.00,0.000000,22,0,0
"138,679,611",Grp1,0.00,0.000000,21,0,0
"138,679,695",Grp1,0.00,0.000000,40,1,0
"138,679,697",Grp1,0.00,0.000000,41,4,0
"138,679,745",Grp1,0.00,0.000000,50,47,0
"138,679,806",Grp1,0.00,0.000000,8,3,1
"138,679,812",Grp1,0.00,0.000000,38,3,0
"138,679,923",Grp1,0.00,0.000000,49,7,0
"138,679,930",Grp1,0.00,0.000000,39,0,0
"138,679,977",Grp1,0.00,0.000000,37,1,0
"138,680,052",Grp1,0.00,0.000000,21,0,0
"138,680,056",Grp1,0.00,0.000000,18,20,1
"138,680,107",Grp1,0.00,0.000000,39,0,0
"138,680,112",Grp1,0.00,0.000000,41,6,0
"138,680,123",Grp1,0.00,0.000000,41,1,0
"138,680,131",Grp1,0.00,0.000000,42,5,0
"138,680,150",Grp1,0.00,0.000000,23,0,0
"138,680,162",Grp1,0.00,0.000000,1,0,0
"138,680,220",Grp1,477.96,69.440753,56,67,0
"138,680,221",Grp1,0.00,0.000000,45,11,0
"138,680,239",Grp1,0.00,0.000000,23,0,0
"138,680,282",Grp1,0.00,0.000000,23,0,0
"138,680,290",Grp1,0.00,0.000000,22,0,0
"138,680,381",Grp1,0.00,0.000000,24,0,0
"138,680,410",Grp1,0.00,0.000000,44,3,0
"138,680,423",Grp1,0.00,0.000000,39,0,0
"138,680,651",Grp1,0.00,0.000000,43,4,0
"138,680,698",Grp1,0.00,0.000000,3,4,1
"138,680,741",Grp1,0.00,0.000000,2,0,0
"138,680,918",Grp1,0.00,0.000000,15,6,1
"138,680,956",Grp1,0.00,0.000000,24,0,0
"138,681,057",Grp1,0.00,0.000000,43,5,0
"138,681,068",Grp1,0.00,0.000000,41,14,0
"138,681,130",Grp1,0.00,0.000000,43,28,0
"138,681,163",Grp1,0.00,0.000000,38,1,0
"138,681,180",Grp1,0.00,0.000000,43,6,0
"138,681,207",Grp1,84.99,4.360313,28,3,0
"138,681,222",Grp1,0.00,0.000000,24,0,0
"138,681,242",Grp1,0.00,0.000000,22,0,0
"138,681,254",Grp1,0.00,0.000000,35,3,1
"138,681,291",Grp1,0.00,0.000000,43,11,0
"138,681,402",Grp1,0.00,0.000000,24,0,0
"138,681,413",Grp1,0.00,0.000000,2,0,0
"138,681,442",Grp1,0.00,0.000000,42,2,0
"138,681,461",Grp1,0.00,0.000000,41,0,0
"138,681,486",Grp1,0.00,0.000000,23,0,0
"138,681,491",Grp1,0.00,0.000000,13,22,0
"138,681,494",Grp1,0.00,0.000000,24,0,0
"138,681,502",Grp1,0.00,0.000000,2,0,0
"138,681,587",Grp1,0.00,0.000000,40,1,0
"138,681,620",Grp1,0.00,0.000000,0,0,0
"138,681,624",Grp1,0.00,0.000000,41,0,0
"138,681,625",Grp1,0.00,0.000000,43,40,0
"138,681,648",Grp1,0.00,0.000000,34,9,1
"138,681,688",Grp1,0.00,0.000000,36,1,0
"138,681,700",Grp1,0.00,0.000000,39,3,0
"138,681,715",Grp1,0.00,0.000000,2,0,0
"138,681,725",Grp1,0.00,0.000000,43,1,0
"138,681,735",Grp1,0.00,0.000000,2,0,0
"138,681,742",Grp1,0.00,0.000000,41,1,0
"138,681,771",Grp1,0.00,0.000000,21,5,1
"138,681,793",Grp1,0.00,0.000000,4,4,1
"138,681,843",Grp1,0.00,0.000000,48,3,0
"138,681,855",Grp1,0.00,0.000000,41,0,0
"138,681,975",Grp1,0.00,0.000000,40,1,0
"138,682,017",Grp1,0.00,0.000000,2,0,0
"138,682,213",Grp1,0.00,0.000000,9,5,1
"138,682,241",Grp1,0.00,0.000000,44,1,0
"138,682,257",Grp1,0.00,0.000000,40,1,0
"138,682,277",Grp1,0.00,0.000000,42,1,0
"138,682,369",Grp1,0.00,0.000000,37,0,0
"138,682,406",Grp1,0.00,0.000000,43,5,0
"138,682,454",Grp1,0.00,0.000000,45,5,0
"138,682,458",Grp1,0.00,0.000000,44,6,0
"138,682,469",Grp1,0.00,0.000000,23,0,0
"138,682,497",Grp1,0.00,0.000000,42,1,0
"138,682,503",Grp1,0.00,0.000000,38,0,0
"138,682,504",Grp1,0.00,0.000000,6,1,1
"138,682,505",Grp1,0.00,0.000000,49,7,0
"138,682,508",Grp1,0.00,0.000000,24,0,0
"138,682,509",Grp1,0.00,0.000000,39,1,0
"138,682,536",Grp1,0.00,0.000000,41,1,0
"138,682,548",Grp1,0.00,0.000000,23,0,0
"138,682,568",Grp1,0.00,0.000000,43,39,0
"138,682,574",Grp1,0.00,0.000000,24,0,0
"138,682,581",Grp1,0.00,0.000000,43,52,0
"138,682,612",Grp1,0.00,0.000000,18,1,1
"138,682,614",Grp1,0.00,0.000000,2,0,0
"138,682,617",Grp1,0.00,0.000000,42,3,0
"138,682,621",Grp1,0.00,0.000000,44,21,0
"138,682,632",Grp1,0.00,0.000000,23,0,0
"138,682,678",Grp1,0.00,0.000000,39,42,1
"138,682,702",Grp1,0.00,0.000000,23,0,0
"138,682,705",Grp1,0.00,0.000000,55,25,0
"138,682,728",Grp1,0.00,0.000000,37,5,0
"138,682,743",Grp1,0.00,0.000000,24,0,0
"138,682,767",Grp1,0.00,0.000000,43,44,0
"138,682,774",Grp1,0.00,0.000000,2,0,0
"138,682,776",Grp1,0.00,0.000000,44,47,0
"138,682,784",Grp1,0.00,0.000000,44,6,0
"138,682,789",Grp1,0.00,0.000000,24,0,0
"138,682,841",Grp1,0.00,0.000000,4,3,1
"138,682,868",Grp1,0.00,0.000000,23,0,0
"138,682,884",Grp1,0.00,0.000000,49,1,0
"138,682,887",Grp1,0.00,0.000000,35,2,0
"138,682,912",Grp1,0.00,0.000000,22,0,0
"138,682,914",Grp1,0.00,0.000000,23,0,0
"138,682,918",Grp1,0.00,0.000000,41,2,0
"138,682,919",Grp1,0.00,0.000000,2,0,0
"138,682,925",Grp1,0.00,0.000000,42,4,0
"138,682,926",Grp1,0.00,0.000000,12,5,1
"138,682,930",Grp1,0.00,0.000000,47,2,0
"138,682,934",Grp1,0.00,0.000000,44,10,0
"138,682,950",Grp1,79.99,15.983133,11,10,1
"138,682,955",Grp1,0.00,0.000000,41,6,0
"138,682,980",Grp1,167.10,18.770947,48,44,0
"138,682,992",Grp1,0.00,0.000000,24,0,0
"138,682,998",Grp1,0.00,0.000000,42,4,0
"138,683,029",Grp1,0.00,0.000000,43,13,0
"138,683,046",Grp1,0.00,0.000000,43,12,0
"138,683,050",Grp1,0.00,0.000000,14,3,1
"138,683,059",Grp1,0.00,0.000000,40,8,0
"138,683,083",Grp1,0.00,0.000000,23,0,0
"138,683,097",Grp1,0.00,0.000000,41,2,0
"138,683,114",Grp1,0.00,0.000000,22,0,0
"138,683,115",Grp1,0.00,0.000000,23,0,0
"138,683,116",Grp1,0.00,0.000000,23,1,1
"138,683,132",Grp1,0.00,0.000000,41,0,0
"138,683,135",Grp1,0.00,0.000000,49,7,0
"138,683,140",Grp1,0.00,0.000000,24,0,0
"138,683,146",Grp1,0.00,0.000000,5,1,1
"138,683,164",Grp1,0.00,0.000000,24,0,0
"138,683,172",Grp1,0.00,0.000000,41,2,0
"138,683,177",Grp1,0.00,0.000000,2,0,0
"138,683,180",Grp1,0.00,0.000000,22,0,0
"138,683,194",Grp1,0.00,0.000000,24,0,0
"138,683,214",Grp1,84.99,19.732264,57,2,0
"138,683,230",Grp1,0.00,0.000000,24,0,0
"138,683,237",Grp1,0.00,0.000000,24,0,0
"138,683,245",Grp1,0.00,0.000000,23,0,0
"138,683,261",Grp1,0.00,0.000000,22,0,0
"138,683,266",Grp1,0.00,0.000000,44,6,0
"138,683,286",Grp1,0.00,0.000000,23,0,0
"138,683,315",Grp1,0.00,0.000000,14,16,1
"138,683,330",Grp1,0.00,0.000000,23,0,0
"138,683,349",Grp1,0.00,0.000000,23,0,0
"138,683,360",Grp1,0.00,0.000000,42,24,0
"138,683,362",Grp1,0.00,0.000000,41,0,0
"138,683,381",Grp1,0.00,0.000000,23,0,0
"138,683,395",Grp1,0.00,0.000000,2,0,0
"138,683,406",Grp1,0.00,0.000000,24,0,0
"138,683,410",Grp1,0.00,0.000000,42,1,0
"138,683,415",Grp1,0.00,0.000000,40,0,0
"138,683,420",Grp1,0.00,0.000000,13,4,0
"138,683,436",Grp1,0.00,0.000000,45,9,0
"138,683,437",Grp1,0.00,0.000000,42,4,0
"138,683,440",Grp1,0.00,0.000000,23,0,0
"138,683,454",Grp1,0.00,0.000000,41,19,0
"138,683,487",Grp1,0.00,0.000000,46,26,0
"138,683,500",Grp1,0.00,0.000000,38,0,0
"138,683,503",Grp1,0.00,0.000000,44,53,0
"138,683,518",Grp1,0.00,0.000000,36,0,0
"138,683,528",Grp1,0.00,0.000000,24,0,0
"138,683,538",Grp1,0.00,0.000000,24,0,0
"138,683,564",Grp1,0.00,0.000000,42,4,0
"138,683,565",Grp1,0.00,0.000000,24,0,0
"138,683,575",Grp1,0.00,0.000000,2,7,1
"138,683,576",Grp1,0.00,0.000000,40,4,0
"138,683,584",Grp1,0.00,0.000000,43,10,0
"138,683,588",Grp1,0.00,0.000000,39,0,0
"138,683,596",Grp1,0.00,0.000000,38,0,0
"138,683,610",Grp1,0.00,0.000000,24,0,0
"138,683,621",Grp1,0.00,0.000000,23,0,0
"138,683,640",Grp1,0.00,0.000000,23,0,0
"138,683,641",Grp1,0.00,0.000000,23,0,0
"138,683,648",Grp1,0.00,0.000000,43,4,0
"138,683,673",Grp1,0.00,0.000000,22,0,0
"138,683,693",Grp1,0.00,0.000000,35,0,0
"138,683,694",Grp1,0.00,0.000000,23,0,0
"138,683,709",Grp1,0.00,0.000000,43,2,0
"138,683,714",Grp1,0.00,0.000000,23,0,0
"138,683,719",Grp1,0.00,0.000000,22,0,0
"138,683,721",Grp1,0.00,0.000000,29,10,1
"138,683,734",Grp1,0.00,0.000000,37,10,1
"138,683,745",Grp1,0.00,0.000000,54,9,0
"138,683,746",Grp1,0.00,0.000000,44,56,0
"138,683,758",Grp1,0.00,0.000000,42,6,0
"138,683,762",Grp1,0.00,0.000000,23,0,0
"138,683,763",Grp1,0.00,0.000000,43,3,0
"138,683,765",Grp1,0.00,0.000000,43,7,0
"138,683,773",Grp1,0.00,0.000000,23,0,0
"138,683,782",Grp1,0.00,0.000000,23,0,0
"138,683,798",Grp1,0.00,0.000000,23,0,0
"138,683,814",Grp1,0.00,0.000000,36,2,0
"138,683,832",Grp1,0.00,0.000000,24,0,0
"138,683,836",Grp1,304.49,-270.993839,45,6,0
"138,683,852",Grp1,0.00,0.000000,23,0,0
"138,683,857",Grp1,0.00,0.000000,47,16,0
"138,683,859",Grp1,0.00,0.000000,43,29,0
"138,683,866",Grp1,0.00,0.000000,45,21,0
"138,683,867",Grp1,0.00,0.000000,35,8,1
"138,683,870",Grp1,0.00,0.000000,40,2,0
"138,683,875",Grp1,0.00,0.000000,41,0,0
"138,683,891",Grp1,0.00,0.000000,2,0,0
"138,683,898",Grp1,0.00,0.000000,41,2,0
"138,683,902",Grp1,0.00,0.000000,29,14,1
"138,683,903",Grp1,0.00,0.000000,24,0,0
"138,683,904",Grp1,0.00,0.000000,28,7,1
"138,683,911",Grp1,0.00,0.000000,22,0,0
"138,683,913",Grp1,0.00,0.000000,40,0,0
"138,683,923",Grp1,0.00,0.000000,23,0,0
"138,683,926",Grp1,0.00,0.000000,43,0,0
"138,683,933",Grp1,0.00,0.000000,34,34,1
"138,683,934",Grp1,0.00,0.000000,44,34,0
"138,683,936",Grp1,0.00,0.000000,43,16,0
"138,683,948",Grp1,0.00,0.000000,22,0,0
"138,683,956",Grp1,0.00,0.000000,23,0,0
"138,683,965",Grp1,0.00,0.000000,44,4,0
"138,683,967",Grp1,0.00,0.000000,43,71,0
"138,683,969",Grp1,0.00,0.000000,43,4,0
"138,683,982",Grp1,0.00,0.000000,22,2,1
"138,683,986",Grp1,0.00,0.000000,2,0,0
"138,684,002",Grp1,0.00,0.000000,53,8,0
"138,684,018",Grp1,0.00,0.000000,39,0,0
"138,684,019",Grp1,0.00,0.000000,43,47,0
"138,684,026",Grp1,0.00,0.000000,23,0,0
"138,684,032",Grp1,0.00,0.000000,44,16,0
"138,684,036",Grp1,0.00,0.000000,12,4,1
"138,684,052",Grp1,261.93,33.036277,63,44,0
"138,684,071",Grp1,0.00,0.000000,23,0,0
"138,684,074",Grp1,0.00,0.000000,23,0,0
"138,684,088",Grp1,0.00,0.000000,39,0,0
"138,684,090",Grp1,0.00,0.000000,7,2,1
"138,684,097",Grp1,0.00,0.000000,2,0,0
"138,684,107",Grp1,0.00,0.000000,38,0,0
"138,684,109",Grp1,0.00,0.000000,41,8,0
"138,684,111",Grp1,0.00,0.000000,24,0,0
"138,684,116",Grp1,0.00,0.000000,43,4,0
"138,684,118",Grp1,0.00,0.000000,23,0,0
"138,684,125",Grp1,0.00,0.000000,42,5,0
"138,684,128",Grp1,0.00,0.000000,28,6,1
"138,684,129",Grp1,0.00,0.000000,43,10,0
"138,684,135",Grp1,0.00,0.000000,41,0,0
"138,684,137",Grp1,0.00,0.000000,2,1,1
"138,684,138",Grp1,0.00,0.000000,33,3,1
"138,684,142",Grp1,0.00,0.000000,41,0,0
"138,684,143",Grp1,0.00,0.000000,24,0,0
"138,684,148",Grp1,0.00,0.000000,41,24,0
"138,684,160",Grp1,0.00,0.000000,44,22,0
